"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal"
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","","","E92000001","England","England","Persons","18+ yrs","","","2019","13.8821327715042","13.6438650901795","14.120400452829","13.506492670605558","14.25777287240284","6144702.985432696","","","Cannot be calculated","","","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","","","E12000002","North West region","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","14.5176793312742","13.9249399414968","15.1104187210516","","","838793.1850875887","","","Cannot be calculated","Worse","","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000002","North West region","E06000008","Blackburn with Darwen","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","15.4993","13.2661","17.7324","","","17197.0858","","","Cannot be calculated","Similar","Similar","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000002","North West region","E06000009","Blackpool","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","23.4028","20.7245","26.081","","","25797.1097","","","Cannot be calculated","Worse","Worse","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000002","North West region","E08000001","Bolton","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","15.8667","13.4013","18.3321","","","34774.3258","","","Cannot be calculated","Similar","Similar","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000002","North West region","E08000002","Bury","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","12.7681","10.5393","14.9969","","","18858.6494","","","Cannot be calculated","Similar","Similar","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000002","North West region","E06000049","Cheshire East","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","13.8049","10.3638","17.246","","","42362.0404","","","Cannot be calculated","Similar","Similar","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000002","North West region","E06000050","Cheshire West and Chester","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","11.3421","8.2473","14.437","","","31124.5418","","","Cannot be calculated","Similar","Better","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000002","North West region","E10000006","Cumbria","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","15.2748","12.8379","17.7118","","","62242.5708","","","Cannot be calculated","Similar","Similar","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000002","North West region","E06000006","Halton","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","14.9046","12.2575","17.5517","","","15000.0123","","","Cannot be calculated","Similar","Similar","20190000","",""
